id_establecimiento,provincia,canton,parroquia,tipo_establecimiento,institucion,sector,provincia_norm,canton_norm,parroquia_norm,codigo_dpa
3527,TUNGURAHUA,PATATE,SUCRE (CAB EN SUCRE- PATATE  URCO),Centro de Salud A,Ministerio de Salud Público,Sector público,TUNGURAHUA,PATATE,SUCRE,3885.0
3528,TUNGURAHUA,AMBATO,LA MERCED,Hospital General,Ministerio de Salud Público,Sector público,TUNGURAHUA,AMBATO,MERCED,5560.0
3529,TUNGURAHUA,BAÑOS DE AGUA SANTA,BAÑOS DE AGUA SANTA,Hospital Básico,Ministerio de Salud Público,Sector público,TUNGURAHUA,BANOS,BANOS,5105.0
3533,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,Centro de Salud B,Ministerio de Salud Público,Sector público,ZAMORA,PAQUISHA,PAQUISHA,6885.0
3534,ZAMORA CHINCHIPE,CENTINELA DEL CÓNDOR,ZUMBI,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,CENTINELA,ZUMBI,6625.0
3535,ZAMORA CHINCHIPE,CHINCHIPE,LA CHONTA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,CHONTA,2015.0
3536,ZAMORA CHINCHIPE,CHINCHIPE,EL CHORRO,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,CHORRO,1145.0
3537,ZAMORA CHINCHIPE,CHINCHIPE,CHITO,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,CHITO,915.0
3538,ZAMORA CHINCHIPE,PALANDA,SAN FRANCISCO DEL VERGEL,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PALANDA,SAN,4505.0
3539,ZAMORA CHINCHIPE,NANGARITZA,NUEVO PARAÌSO,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,NUEVO,4570.0
3540,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,ZURMI,1675.0
3541,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,ZURMI,1675.0
3542,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,ZURMI,1675.0
3543,ZAMORA CHINCHIPE,ZAMORA,SAN CARLOS DE LAS MINAS,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,SAN,1770.0
3544,ZAMORA CHINCHIPE,ZAMORA,SAN CARLOS DE LAS MINAS,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,SAN,1770.0
3545,ZAMORA CHINCHIPE,EL PANGUI,PACHICUTZA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PANGUI,PACHICUTZA,1015.0
3546,ZAMORA CHINCHIPE,EL PANGUI,EL GUISMI,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,PANGUI,GUISMI,665.0
3547,ZAMORA CHINCHIPE,EL PANGUI,TUNDAYME,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PANGUI,TUNDAYME,945.0
3548,ZAMORA CHINCHIPE,ZAMORA,CUMBARATZA,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,CUMBARATZA,720.0
3549,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,GUADALUPE,1390.0
3550,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,GUADALUPE,1390.0
3551,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,GUADALUPE,1390.0
3552,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,GUADALUPE,1390.0
3553,ZAMORA CHINCHIPE,ZAMORA,TIMBARA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,TIMBARA,4010.0
3554,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,ZUMBA,6315.0
3555,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,ZUMBA,6315.0
3556,ZAMORA CHINCHIPE,CHINCHIPE,SAN ANDRÉS,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,SAN,2110.0
3558,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,GUAYZIMI,5520.0
3559,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,NANGARITZA,GUAYZIMI,5520.0
3560,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO (SAN JOSÉ DE YACUAMBI),Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,YACUAMBI,MAYO,6215.0
3561,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO (SAN JOSÉ DE YACUAMBI),Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,YACUAMBI,MAYO,6215.0
3562,ZAMORA CHINCHIPE,YACUAMBI,LA PAZ,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,YACUAMBI,PAZ,2070.0
3563,ZAMORA CHINCHIPE,YACUAMBI,LA PAZ,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,YACUAMBI,PAZ,2070.0
3564,ZAMORA CHINCHIPE,YACUAMBI,TUTUPALI,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,YACUAMBI,TUTUPALI,4105.0
3566,ZAMORA CHINCHIPE,EL PANGUI,EL GUISMI,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,PANGUI,GUISMI,665.0
3567,ZAMORA CHINCHIPE,EL PANGUI,EL GUISMI,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,PANGUI,GUISMI,665.0
3568,ZAMORA CHINCHIPE,ZAMORA,ZAMORA  CABECERA CANTONAL,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,ZAMORA,6305.0
3569,ZAMORA CHINCHIPE,ZAMORA,ZAMORA  CABECERA CANTONAL,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,ZAMORA,6305.0
3570,ZAMORA CHINCHIPE,PALANDA,EL PORVENIR DEL CARMEN,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PALANDA,PORVENIR,1240.0
3574,ZAMORA CHINCHIPE,PAQUISHA,BELLAVISTA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PAQUISHA,BELLAVISTA,455.0
3575,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PAQUISHA,NUEVO,1120.0
3576,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PAQUISHA,NUEVO,1120.0
3577,ZAMORA CHINCHIPE,PALANDA,PALANDA,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,PALANDA,PALANDA,6740.0
3578,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,Centro de Salud A,Ministerio de Salud Público,Sector público,ZAMORA,PALANDA,VALLADOLID,4195.0
3579,ZAMORA CHINCHIPE,PALANDA,LA CANELA,Puesto de Salud,Ministerio de Salud Público,Sector público,ZAMORA,PALANDA,CANELA,2170.0
3580,ZAMORA CHINCHIPE,ZAMORA,ZAMORA  CABECERA CANTONAL,Hospital General,Ministerio de Salud Público,Sector público,ZAMORA,ZAMORA,ZAMORA,6305.0
3582,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Hospital Básico,Ministerio de Salud Público,Sector público,ZAMORA,CHINCHIPE,ZUMBA,6315.0
3583,SUCUMBÍOS,LAGO AGRIO,SANTA CECILIA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,SANTA,1790.0
3584,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3585,SUCUMBÍOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3585,SUCUMBÍOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3586,SUCUMBÍOS,SHUSHUFINDI,PAÑACOCHA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,2765.0
3587,SUCUMBÍOS,SUCUMBIOS,SANTA BARBARA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SUCUMBIOS,SANTA,3690.0
3588,SUCUMBÍOS,SUCUMBIOS,LA BONITA,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SUCUMBIOS,BONITA,5525.0
3589,SUCUMBÍOS,CASCALES,SANTA ROSA DE SUCUMBIOS,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,CASCALES,SANTA,3750.0
3590,SUCUMBÍOS,CASCALES,SEVILLA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,CASCALES,SEVILLA,1095.0
3591,SUCUMBÍOS,LAGO AGRIO,JAMBELÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,JAMBELI,1795.0
3592,SUCUMBÍOS,LAGO AGRIO,DURENO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,DURENO,1045.0
3593,SUCUMBÍOS,GONZALO PIZARRO,PUERTO LIBRE,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,GONZALO,PUERTO,3615.0
3594,SUCUMBÍOS,PUTUMAYO,PALMA ROJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,PUTUMAYO,PALMA,2720.0
3595,SUCUMBÍOS,PUTUMAYO,PALMA ROJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,PUTUMAYO,PALMA,2720.0
3596,SUCUMBÍOS,CUYABENO,TARAPOA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,CUYABENO,TARAPOA,6765.0
3597,SUCUMBÍOS,LAGO AGRIO,PACAYACÚ,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,PACAYACU,1290.0
3598,SUCUMBÍOS,LAGO AGRIO,PACAYACÚ,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,PACAYACU,1290.0
3599,SUCUMBÍOS,CASCALES,EL DORADO DE CASCALES,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,CASCALES,DORADO,6325.0
3600,SUCUMBÍOS,GONZALO PIZARRO,LUMBAQUÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,GONZALO,LUMBAQUI,6300.0
3601,SUCUMBÍOS,SHUSHUFINDI,SHUSHUFINDI,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,6140.0
3602,SUCUMBÍOS,SHUSHUFINDI,SHUSHUFINDI,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,6140.0
3603,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3603,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3604,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3604,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3605,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3605,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3606,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3606,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE (CAB EN SAN VICENTE),Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3607,SUCUMBÍOS,SHUSHUFINDI,LIMONCOCHA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,2175.0
3608,SUCUMBÍOS,SHUSHUFINDI,LIMONCOCHA,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,2175.0
3609,SUCUMBÍOS,SHUSHUFINDI,LIMONCOCHA,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,2175.0
3610,SUCUMBÍOS,SHUSHUFINDI,SHUSHUFINDI,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,6140.0
3611,SUCUMBÍOS,LAGO AGRIO,GENERAL FARFÁN,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,GENERAL,1330.0
3612,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3613,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3614,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3615,SUCUMBÍOS,LAGO AGRIO,10 DE AGOSTO,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,AGOSTO,4625.0
3616,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Puesto de Salud,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3617,SUCUMBÍOS,GONZALO PIZARRO,EL REVENTADOR,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,GONZALO,REVENTADOR,230.0
3618,SUCUMBÍOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,PUTUMAYO,PUERTO,3005.0
3618,SUCUMBÍOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,PUTUMAYO,PUERTO,3020.0
3619,SUCUMBÍOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,3645.0
3619,SUCUMBÍOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SAN,600.0
3620,SUCUMBÍOS,SHUSHUFINDI,SIETE DE JULIO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SIETE,780.0
3621,SUCUMBÍOS,LAGO AGRIO,EL ENO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,ENO,1285.0
3622,SUCUMBÍOS,SUCUMBIOS,EL PLAYÓN DE SAN FRANCISCO,Centro de Salud A,Ministerio de Salud Público,Sector público,SUCUMBIOS,SUCUMBIOS,PLAYON,1170.0
3623,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,Hospital General,Ministerio de Salud Público,Sector público,SUCUMBIOS,LAGO,NUEVA,5710.0
3624,SUCUMBÍOS,SHUSHUFINDI,SHUSHUFINDI,Hospital Básico,Ministerio de Salud Público,Sector público,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,6140.0
3631,ORELLANA,LA JOYA DE LOS SACHAS,RUMIPAMBA,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,RUMIPAMBA,1950.0
3632,ORELLANA,LA JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,TRES,1955.0
3633,ORELLANA,LA JOYA DE LOS SACHAS,ENOKANQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,ENOKANQUI,490.0
3634,ORELLANA,LA JOYA DE LOS SACHAS,LAGO SAN PEDRO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,LAGO,1960.0
3635,ORELLANA,LA JOYA DE LOS SACHAS,LA JOYA DE LOS SACHAS,Centro de Salud C,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,JOYA,6200.0
3636,ORELLANA,LA JOYA DE LOS SACHAS,SAN CARLOS,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,SAN,415.0
3636,ORELLANA,LA JOYA DE LOS SACHAS,SAN CARLOS,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,SAN,3660.0
3637,ORELLANA,LA JOYA DE LOS SACHAS,SAN SEBASTIÁN DEL COCA,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,SAN,415.0
3637,ORELLANA,LA JOYA DE LOS SACHAS,SAN SEBASTIÁN DEL COCA,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,SAN,3660.0
3638,ORELLANA,LA JOYA DE LOS SACHAS,POMPEYA,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,JOYA,POMPEYA,2930.0
3646,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,AGUARICO,NUEVO,5700.0
3651,ORELLANA,LORETO,LORETO,Centro de Salud C,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,LORETO,6455.0
3652,ORELLANA,LORETO,PUERTO MURIALDO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,PUERTO,1050.0
3653,ORELLANA,LORETO,PUERTO MURIALDO,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,PUERTO,1050.0
3654,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,3480.0
3654,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,1680.0
3654,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,400.0
3655,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,3480.0
3655,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,1680.0
3655,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,400.0
3656,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,3480.0
3656,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,1680.0
3656,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,400.0
3657,ORELLANA,LORETO,AVILA (CAB EN HUIRUNO),Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,AVILA,215.0
3658,ORELLANA,LORETO,SAN JOSÉ DE PAYAMINO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,3480.0
3658,ORELLANA,LORETO,SAN JOSÉ DE PAYAMINO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,1680.0
3658,ORELLANA,LORETO,SAN JOSÉ DE PAYAMINO,Puesto de Salud,Ministerio de Salud Público,Sector público,ORELLANA,LORETO,SAN,400.0
3662,ORELLANA,AGUARICO,CONONACO,Centro de Salud A,Ministerio de Salud Público,Sector público,ORELLANA,AGUARICO,CONONACO,630.0
3666,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,Hospital Básico,Ministerio de Salud Público,Sector público,ORELLANA,AGUARICO,NUEVO,5700.0
3667,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3668,STO DGO TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ABRAHAM,5730.0
3669,STO DGO TSACHILAS,SANTO DOMINGO,CHIGUILPE,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,CHIGUILPE,6175.0
3670,STO DGO TSACHILAS,SANTO DOMINGO,CHIGUILPE,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,CHIGUILPE,6175.0
3671,STO DGO TSACHILAS,SANTO DOMINGO,CHIGUILPE,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,CHIGUILPE,6175.0
3672,STO DGO TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ABRAHAM,5730.0
3673,STO DGO TSACHILAS,SANTO DOMINGO,RÍO VERDE,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,RIO,5870.0
3673,STO DGO TSACHILAS,SANTO DOMINGO,RÍO VERDE,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,RIO,5865.0
3674,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3675,STO DGO TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Centro de Salud C,Ministerio de Salud Público,Sector público,STO,SANTO,SANTO,6065.0
3676,STO DGO TSACHILAS,SANTO DOMINGO,BOMBOLÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,BOMBOLI,5860.0
3677,STO DGO TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ABRAHAM,5730.0
3678,STO DGO TSACHILAS,SANTO DOMINGO,BOMBOLÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,BOMBOLI,5860.0
3679,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3680,STO DGO TSACHILAS,SANTO DOMINGO,BOMBOLÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,BOMBOLI,5860.0
3681,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3682,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3683,STO DGO TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,VALLE,305.0
3684,STO DGO TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BÚA,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,SAN,1970.0
3685,STO DGO TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,ALLURIQUIN,75.0
3686,STO DGO TSACHILAS,SANTO DOMINGO,RÍO TOACHI,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,RIO,5870.0
3686,STO DGO TSACHILAS,SANTO DOMINGO,RÍO TOACHI,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,RIO,5865.0
3687,STO DGO TSACHILAS,SANTO DOMINGO,LUZ DE AMÉRICA,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,LUZ,1755.0
3688,STO DGO TSACHILAS,SANTO DOMINGO,LUZ DE AMÉRICA,Centro de Salud B,Ministerio de Salud Público,Sector público,STO,SANTO,LUZ,1755.0
3689,STO DGO TSACHILAS,SANTO DOMINGO,EL ESFUERZO,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,ESFUERZO,1990.0
3690,STO DGO TSACHILAS,SANTO DOMINGO,SANTA MARÍA DEL TOACHI,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,SANTA,2045.0
3691,STO DGO TSACHILAS,SANTO DOMINGO,PUERTO LIMÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,STO,SANTO,PUERTO,4440.0
3692,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,Hospital General,Ministerio de Salud Público,Sector público,STO,SANTO,ZARACAY,6180.0
3696,ESMERALDAS,QUININDE,LA UNIÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,UNION,1530.0
3698,SANTA ELENA,SANTA ELENA,CHANDUY,Centro de Salud A,Ministerio de Salud Público,Sector público,SANTA,SANTA,CHANDUY,820.0
3699,SANTA ELENA,SANTA ELENA,CHANDUY,Centro de Salud A,Ministerio de Salud Público,Sector público,SANTA,SANTA,CHANDUY,820.0
3700,SANTA ELENA,SALINAS,SALINAS,Centro de Salud A,Ministerio de Salud Público,Sector público,SANTA,SALINAS,SALINAS,5920.0
3701,SANTA ELENA,SALINAS,SALINAS,Centro de Salud A,Ministerio de Salud Público,Sector público,SANTA,SALINAS,SALINAS,5920.0
3702,SANTA ELENA,SALINAS,ANCONCITO,Centro de Salud A,Ministerio de Salud Público,Sector público,SANTA,SALINAS,ANCONCITO,115.0
